"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Tonsil"	"20070"	"Louisiana"	"22"	131	4658285	2.2
	"Tonsil"	"20070"	"Maine"	"23"	67	1345770	3.4
	"Tonsil"	"20070"	"Maryland"	"24"	146	6054954	1.9
	"Tonsil"	"20070"	"Massachusetts"	"25"	202	6894883	2.3
	"Tonsil"	"20070"	"Michigan"	"26"	321	9984795	2.4
	"Tonsil"	"20070"	"Minnesota"	"27"	147	5640053	2.1
	"Tonsil"	"20070"	"Mississippi"	"28"	77	2978227	2.0
	"Tonsil"	"20070"	"Missouri"	"29"	203	6140475	2.6
	"Tonsil"	"20070"	"Montana"	"30"	32	1070123	2.2
	"Tonsil"	"20070"	"Nebraska"	"31"	51	1932571	2.3
	"Tonsil"	"20070"	"New Hampshire"	"33"	49	1360783	2.5
	"Tonsil"	"20070"	"New Jersey"	"34"	258	8891258	2.2
	"Tonsil"	"20070"	"New Mexico"	"35"	42	2099634	1.6
	"Tonsil"	"20070"	"New York"	"36"	470	19463131	1.9
	"Tonsil"	"20070"	"North Carolina"	"37"	363	10501384	2.7
	"Tonsil"	"20070"	"North Dakota"	"38"	19	763724	2.0
	"Tonsil"	"20070"	"Ohio"	"39"	392	11696507	2.6
	"Tonsil"	"20070"	"Oklahoma"	"40"	133	3960676	2.8
	"Tonsil"	"20070"	"Oregon"	"41"	145	4216116	2.6
	"Tonsil"	"20070"	"Pennsylvania"	"42"	398	12798883	2.3
	"Tonsil"	"20070"	"Rhode Island"	"44"	33	1058158	2.4
	"Tonsil"	"20070"	"South Carolina"	"45"	166	5157702	2.4
	"Tonsil"	"20070"	"South Dakota"	"46"	22	887127	2.0
	"Tonsil"	"20070"	"Tennessee"	"47"	262	6830325	3.1
	"Tonsil"	"20070"	"Texas"	"48"	676	28986794	2.1
	"Tonsil"	"20070"	"Utah"	"49"	44	3203383	1.5
	"Tonsil"	"20070"	"Vermont"	"50"	22	624046	2.7
	"Tonsil"	"20070"	"Virginia"	"51"	254	8556642	2.4
	"Tonsil"	"20070"	"Washington"	"53"	203	7614024	2.2
	"Tonsil"	"20070"	"West Virginia"	"54"	78	1795263	3.2
	"Tonsil"	"20070"	"Wisconsin"	"55"	185	5824581	2.3
	"Oropharynx"	"20080"	"Alabama"	"01"	73	4907965	1.2
	"Oropharynx"	"20080"	"Arizona"	"04"	52	7291843	0.5
	"Oropharynx"	"20080"	"Arkansas"	"05"	31	3020985	0.8
	"Oropharynx"	"20080"	"California"	"06"	249	39437610	0.5
	"Oropharynx"	"20080"	"Colorado"	"08"	50	5758486	0.7
	"Oropharynx"	"20080"	"Connecticut"	"09"	37	3566022	0.8
	"Oropharynx"	"20080"	"Florida"	"12"	375	21492056	1.2
	"Oropharynx"	"20080"	"Georgia"	"13"	104	10628020	0.8
	"Oropharynx"	"20080"	"Idaho"	"16"	20	1789060	0.9
	"Oropharynx"	"20080"	"Illinois"	"17"	148	12667017	0.9
	"Oropharynx"	"20080"	"Indiana"	"18"	71	6731010	0.9
	"Oropharynx"	"20080"	"Iowa"	"19"	37	3159596	0.9
	"Oropharynx"	"20080"	"Kansas"	"20"	20	2912635	0.6
	"Oropharynx"	"20080"	"Kentucky"	"21"	55	4472345	1.0
	"Oropharynx"	"20080"	"Louisiana"	"22"	59	4658285	1.0
	"Oropharynx"	"20080"	"Maine"	"23"	18	1345770	1.0
	"Oropharynx"	"20080"	"Maryland"	"24"	63	6054954	0.8
	"Oropharynx"	"20080"	"Massachusetts"	"25"	85	6894883	0.9
	"Oropharynx"	"20080"	"Michigan"	"26"	115	9984795	0.9
	"Oropharynx"	"20080"	"Minnesota"	"27"	57	5640053	0.8
	"Oropharynx"	"20080"	"Mississippi"	"28"	45	2978227	1.2
	"Oropharynx"	"20080"	"Missouri"	"29"	71	6140475	0.9
	"Oropharynx"	"20080"	"Nebraska"	"31"	16	1932571	0.6
	"Oropharynx"	"20080"	"New Hampshire"	"33"	19	1360783	0.9
	"Oropharynx"	"20080"	"New Jersey"	"34"	84	8891258	0.7
	"Oropharynx"	"20080"	"New Mexico"	"35"	17	2099634	0.6
	"Oropharynx"	"20080"	"New York"	"36"	163	19463131	0.6
	"Oropharynx"	"20080"	"North Carolina"	"37"	130	10501384	0.9
	"Oropharynx"	"20080"	"Ohio"	"39"	154	11696507	1.0
	"Oropharynx"	"20080"	"Oklahoma"	"40"	40	3960676	0.9
	"Oropharynx"	"20080"	"Oregon"	"41"	54	4216116	1.0
	"Oropharynx"	"20080"	"Pennsylvania"	"42"	123	12798883	0.7
	"Oropharynx"	"20080"	"Rhode Island"	"44"	20	1058158	1.4
	"Oropharynx"	"20080"	"South Carolina"	"45"	63	5157702	0.9
	"Oropharynx"	"20080"	"Tennessee"	"47"	74	6830325	0.8
	"Oropharynx"	"20080"	"Texas"	"48"	323	28986794	1.0
	"Oropharynx"	"20080"	"Utah"	"49"	18	3203383	0.6
	"Oropharynx"	"20080"	"Virginia"	"51"	98	8556642	0.9
	"Oropharynx"	"20080"	"Washington"	"53"	71	7614024	0.8
	"Oropharynx"	"20080"	"West Virginia"	"54"	32	1795263	1.3
	"Oropharynx"	"20080"	"Wisconsin"	"55"	65	5824581	0.8
	"Hypopharynx"	"20090"	"Alabama"	"01"	31	4907965	0.5
	"Hypopharynx"	"20090"	"Arizona"	"04"	23	7291843	0.2
	"Hypopharynx"	"20090"	"Arkansas"	"05"	23	3020985	0.6
	"Hypopharynx"	"20090"	"California"	"06"	174	39437610	0.4
	"Hypopharynx"	"20090"	"Colorado"	"08"	26	5758486	0.4
	"Hypopharynx"	"20090"	"Connecticut"	"09"	28	3566022	0.6
	"Hypopharynx"	"20090"	"Florida"	"12"	203	21492056	0.6
	"Hypopharynx"	"20090"	"Georgia"	"13"	77	10628020	0.6
	"Hypopharynx"	"20090"	"Hawaii"	"15"	19	1415615	1.1
	"Hypopharynx"	"20090"	"Illinois"	"17"	108	12667017	0.7
	"Hypopharynx"	"20090"	"Indiana"	"18"	29	6731010	0.3
	"Hypopharynx"	"20090"	"Iowa"	"19"	22	3159596	0.6
	"Hypopharynx"	"20090"	"Kansas"	"20"	17	2912635	0.4
	"Hypopharynx"	"20090"	"Kentucky"	"21"	39	4472345	0.7
	"Hypopharynx"	"20090"	"Louisiana"	"22"	40	4658285	0.6
	"Hypopharynx"	"20090"	"Maine"	"23"	20	1345770	1.0
	"Hypopharynx"	"20090"	"Maryland"	"24"	47	6054954	0.6
	"Hypopharynx"	"20090"	"Massachusetts"	"25"	43	6894883	0.5
	"Hypopharynx"	"20090"	"Michigan"	"26"	72	9984795	0.5
	"Hypopharynx"	"20090"	"Minnesota"	"27"	40	5640053	0.5
	"Hypopharynx"	"20090"	"Mississippi"	"28"	33	2978227	0.8
	"Hypopharynx"	"20090"	"Missouri"	"29"	44	6140475	0.5
	"Hypopharynx"	"20090"	"Nebraska"	"31"	16	1932571	0.7
	"Hypopharynx"	"20090"	"New Jersey"	"34"	40	8891258	0.3
	"Hypopharynx"	"20090"	"New York"	"36"	133	19463131	0.5
	"Hypopharynx"	"20090"	"North Carolina"	"37"	62	10501384	0.4
	"Hypopharynx"	"20090"	"Ohio"	"39"	83	11696507	0.5
	"Hypopharynx"	"20090"	"Oklahoma"	"40"	21	3960676	0.4
	"Hypopharynx"	"20090"	"Oregon"	"41"	27	4216116	0.5
	"Hypopharynx"	"20090"	"Pennsylvania"	"42"	119	12798883	0.6
	"Hypopharynx"	"20090"	"South Carolina"	"45"	52	5157702	0.7
	"Hypopharynx"	"20090"	"Tennessee"	"47"	49	6830325	0.5
	"Hypopharynx"	"20090"	"Texas"	"48"	147	28986794	0.5
	"Hypopharynx"	"20090"	"Virginia"	"51"	38	8556642	0.4
	"Hypopharynx"	"20090"	"Washington"	"53"	34	7614024	0.4
	"Hypopharynx"	"20090"	"Wisconsin"	"55"	64	5824581	0.8
	"Other Oral Cavity and Pharynx"	"20100"	"California"	"06"	49	39437610	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Florida"	"12"	114	21492056	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Georgia"	"13"	17	10628020	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Illinois"	"17"	18	12667017	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Missouri"	"29"	16	6140475	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"New Jersey"	"34"	19	8891258	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"New York"	"36"	32	19463131	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"North Carolina"	"37"	18	10501384	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Ohio"	"39"	17	11696507	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Pennsylvania"	"42"	16	12798883	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Texas"	"48"	64	28986794	0.2
	"Digestive System"	"21010-21130"	"Alabama"	"01"	5172	4907965	82.2
	"Digestive System"	"21010-21130"	"Alaska"	"02"	597	733603	80.2
	"Digestive System"	"21010-21130"	"Arizona"	"04"	6004	7291843	64.1
	"Digestive System"	"21010-21130"	"Arkansas"	"05"	3458	3020985	89.8
	"Digestive System"	"21010-21130"	"California"	"06"	33832	39437610	75.0
	"Digestive System"	"21010-21130"	"Colorado"	"08"	4387	5758486	68.0
	"Digestive System"	"21010-21130"	"Connecticut"	"09"	3604	3566022	75.4
	"Digestive System"	"21010-21130"	"Delaware"	"10"	1015	976668	75.5
	"Digestive System"	"21010-21130"	"District of Columbia"	"11"	567	708253	80.2
	"Digestive System"	"21010-21130"	"Florida"	"12"	23315	21492056	74.2
	"Digestive System"	"21010-21130"	"Georgia"	"13"	9719	10628020	80.8
	"Digestive System"	"21010-21130"	"Hawaii"	"15"	1467	1415615	77.6
	"Digestive System"	"21010-21130"	"Idaho"	"16"	1519	1789060	71.2
	"Digestive System"	"21010-21130"	"Illinois"	"17"	12780	12667017	82.0
	"Digestive System"	"21010-21130"	"Indiana"	"18"	6061	6731010	74.3
	"Digestive System"	"21010-21130"	"Iowa"	"19"	3265	3159596	81.1
	"Digestive System"	"21010-21130"	"Kansas"	"20"	2702	2912635	77.0
	"Digestive System"	"21010-21130"	"Kentucky"	"21"	5004	4472345	89.1
	"Digestive System"	"21010-21130"	"Louisiana"	"22"	5257	4658285	93.3
	"Digestive System"	"21010-21130"	"Maine"	"23"	1616	1345770	79.8
	"Digestive System"	"21010-21130"	"Maryland"	"24"	5743	6054954	77.0
	"Digestive System"	"21010-21130"	"Massachusetts"	"25"	6597	6894883	74.9
	"Digestive System"	"21010-21130"	"Michigan"	"26"	9792	9984795	75.5
	"Digestive System"	"21010-21130"	"Minnesota"	"27"	5008	5640053	72.4
	"Digestive System"	"21010-21130"	"Mississippi"	"28"	3238	2978227	88.4
	"Digestive System"	"21010-21130"	"Missouri"	"29"	6218	6140475	78.8
	"Digestive System"	"21010-21130"	"Montana"	"30"	996	1070123	69.9
	"Digestive System"	"21010-21130"	"Nebraska"	"31"	1740	1932571	75.6
	"Digestive System"	"21010-21130"	"New Hampshire"	"33"	1419	1360783	75.6
	"Digestive System"	"21010-21130"	"New Jersey"	"34"	9482	8891258	83.6
	"Digestive System"	"21010-21130"	"New Mexico"	"35"	1870	2099634	69.8
	"Digestive System"	"21010-21130"	"New York"	"36"	20446	19463131	82.6
	"Digestive System"	"21010-21130"	"North Carolina"	"37"	9687	10501384	74.1
	"Digestive System"	"21010-21130"	"North Dakota"	"38"	612	763724	69.2
	"Digestive System"	"21010-21130"	"Ohio"	"39"	12010	11696507	79.1
	"Digestive System"	"21010-21130"	"Oklahoma"	"40"	3809	3960676	79.6
	"Digestive System"	"21010-21130"	"Oregon"	"41"	3786	4216116	69.6
	"Digestive System"	"21010-21130"	"Pennsylvania"	"42"	14204	12798883	81.5
	"Digestive System"	"21010-21130"	"Rhode Island"	"44"	1072	1058158	76.9
	"Digestive System"	"21010-21130"	"South Carolina"	"45"	5042	5157702	74.6
	"Digestive System"	"21010-21130"	"South Dakota"	"46"	791	887127	72.9
	"Digestive System"	"21010-21130"	"Tennessee"	"47"	6621	6830325	77.4
	"Digestive System"	"21010-21130"	"Texas"	"48"	24460	28986794	81.2
	"Digestive System"	"21010-21130"	"Utah"	"49"	1728	3203383	60.3
	"Digestive System"	"21010-21130"	"Vermont"	"50"	622	624046	70.1
	"Digestive System"	"21010-21130"	"Virginia"	"51"	7251	8556642	69.9
	"Digestive System"	"21010-21130"	"Washington"	"53"	6612	7614024	73.4
	"Digestive System"	"21010-21130"	"West Virginia"	"54"	2168	1795263	84.2
	"Digestive System"	"21010-21130"	"Wisconsin"	"55"	5828	5824581	77.4
	"Digestive System"	"21010-21130"	"Wyoming"	"56"	501	580116	68.5
	"Esophagus"	"21010"	"Alabama"	"01"	288	4907965	4.3
	"Esophagus"	"21010"	"Alaska"	"02"	30	733603	3.7
	"Esophagus"	"21010"	"Arizona"	"04"	343	7291843	3.6
	"Esophagus"	"21010"	"Arkansas"	"05"	198	3020985	4.8
	"Esophagus"	"21010"	"California"	"06"	1636	39437610	3.5
	"Esophagus"	"21010"	"Colorado"	"08"	252	5758486	3.8
	"Esophagus"	"21010"	"Connecticut"	"09"	235	3566022	4.8
	"Esophagus"	"21010"	"Delaware"	"10"	52	976668	3.8
	"Esophagus"	"21010"	"District of Columbia"	"11"	31	708253	4.5
	"Esophagus"	"21010"	"Florida"	"12"	1447	21492056	4.4
	"Esophagus"	"21010"	"Georgia"	"13"	545	10628020	4.4
	"Esophagus"	"21010"	"Hawaii"	"15"	74	1415615	3.7
	"Esophagus"	"21010"	"Idaho"	"16"	101	1789060	4.6
	"Esophagus"	"21010"	"Illinois"	"17"	811	12667017	5.0
	"Esophagus"	"21010"	"Indiana"	"18"	405	6731010	4.8
	"Esophagus"	"21010"	"Iowa"	"19"	237	3159596	5.5
	"Esophagus"	"21010"	"Kansas"	"20"	180	2912635	5.1
	"Esophagus"	"21010"	"Kentucky"	"21"	347	4472345	6.0
	"Esophagus"	"21010"	"Louisiana"	"22"	271	4658285	4.6
	"Esophagus"	"21010"	"Maine"	"23"	148	1345770	6.9
	"Esophagus"	"21010"	"Maryland"	"24"	299	6054954	3.9
	"Esophagus"	"21010"	"Massachusetts"	"25"	465	6894883	5.1
	"Esophagus"	"21010"	"Michigan"	"26"	744	9984795	5.5
	"Esophagus"	"21010"	"Minnesota"	"27"	363	5640053	5.0
	"Esophagus"	"21010"	"Mississippi"	"28"	204	2978227	5.2
	"Esophagus"	"21010"	"Missouri"	"29"	413	6140475	5.1
	"Esophagus"	"21010"	"Montana"	"30"	73	1070123	4.9
	"Esophagus"	"21010"	"Nebraska"	"31"	137	1932571	5.7
	"Esophagus"	"21010"	"New Hampshire"	"33"	117	1360783	5.8
	"Esophagus"	"21010"	"New Jersey"	"34"	502	8891258	4.2
	"Esophagus"	"21010"	"New Mexico"	"35"	100	2099634	3.6
	"Esophagus"	"21010"	"New York"	"36"	1124	19463131	4.4
	"Esophagus"	"21010"	"North Carolina"	"37"	582	10501384	4.3
	"Esophagus"	"21010"	"North Dakota"	"38"	37	763724	3.9
	"Esophagus"	"21010"	"Ohio"	"39"	931	11696507	5.9
	"Esophagus"	"21010"	"Oklahoma"	"40"	267	3960676	5.4
	"Esophagus"	"21010"	"Oregon"	"41"	286	4216116	5.0
	"Esophagus"	"21010"	"Pennsylvania"	"42"	993	12798883	5.5
	"Esophagus"	"21010"	"Rhode Island"	"44"	85	1058158	5.9
	"Esophagus"	"21010"	"South Carolina"	"45"	282	5157702	4.0
	"Esophagus"	"21010"	"South Dakota"	"46"	61	887127	5.4
	"Esophagus"	"21010"	"Tennessee"	"47"	462	6830325	5.2
	"Esophagus"	"21010"	"Texas"	"48"	1123	28986794	3.7
	"Esophagus"	"21010"	"Utah"	"49"	76	3203383	2.6
	"Esophagus"	"21010"	"Vermont"	"50"	64	624046	6.7
	"Esophagus"	"21010"	"Virginia"	"51"	441	8556642	4.1
	"Esophagus"	"21010"	"Washington"	"53"	449	7614024	4.7
	"Esophagus"	"21010"	"West Virginia"	"54"	168	1795263	6.3
	"Esophagus"	"21010"	"Wisconsin"	"55"	434	5824581	5.5
	"Esophagus"	"21010"	"Wyoming"	"56"	37	580116	5.1
	"Stomach"	"21020"	"Alabama"	"01"	401	4907965	6.4
	"Stomach"	"21020"	"Alaska"	"02"	48	733603	6.6
	"Stomach"	"21020"	"Arizona"	"04"	454	7291843	4.9
	"Stomach"	"21020"	"Arkansas"	"05"	263	3020985	6.8
	"Stomach"	"21020"	"California"	"06"	3186	39437610	7.2
	"Stomach"	"21020"	"Colorado"	"08"	310	5758486	4.8
	"Stomach"	"21020"	"Connecticut"	"09"	304	3566022	6.5
	"Stomach"	"21020"	"Delaware"	"10"	71	976668	5.3
	"Stomach"	"21020"	"District of Columbia"	"11"	44	708253	6.2
	"Stomach"	"21020"	"Florida"	"12"	1781	21492056	5.7
	"Stomach"	"21020"	"Georgia"	"13"	743	10628020	6.3
	"Stomach"	"21020"	"Hawaii"	"15"	141	1415615	7.6
	"Stomach"	"21020"	"Idaho"	"16"	84	1789060	3.9
	"Stomach"	"21020"	"Illinois"	"17"	1084	12667017	7.0
	"Stomach"	"21020"	"Indiana"	"18"	405	6731010	5.0
	"Stomach"	"21020"	"Iowa"	"19"	199	3159596	5.0
	"Stomach"	"21020"	"Kansas"	"20"	180	2912635	4.9
	"Stomach"	"21020"	"Kentucky"	"21"	308	4472345	5.5
	"Stomach"	"21020"	"Louisiana"	"22"	384	4658285	6.8
	"Stomach"	"21020"	"Maine"	"23"	118	1345770	5.6
	"Stomach"	"21020"	"Maryland"	"24"	503	6054954	6.9
	"Stomach"	"21020"	"Massachusetts"	"25"	584	6894883	6.6
	"Stomach"	"21020"	"Michigan"	"26"	708	9984795	5.4
	"Stomach"	"21020"	"Minnesota"	"27"	347	5640053	4.9
	"Stomach"	"21020"	"Mississippi"	"28"	217	2978227	5.9
	"Stomach"	"21020"	"Missouri"	"29"	417	6140475	5.3
	"Stomach"	"21020"	"Montana"	"30"	51	1070123	3.7
	"Stomach"	"21020"	"Nebraska"	"31"	118	1932571	5.1
	"Stomach"	"21020"	"New Hampshire"	"33"	93	1360783	5.2
	"Stomach"	"21020"	"New Jersey"	"34"	821	8891258	7.3
	"Stomach"	"21020"	"New Mexico"	"35"	178	2099634	6.6
	"Stomach"	"21020"	"New York"	"36"	2046	19463131	8.3
	"Stomach"	"21020"	"North Carolina"	"37"	767	10501384	5.9
	"Stomach"	"21020"	"North Dakota"	"38"	37	763724	4.1
	"Stomach"	"21020"	"Ohio"	"39"	811	11696507	5.4
	"Stomach"	"21020"	"Oklahoma"	"40"	243	3960676	5.2
	"Stomach"	"21020"	"Oregon"	"41"	259	4216116	4.8
	"Stomach"	"21020"	"Pennsylvania"	"42"	1037	12798883	5.9
	"Stomach"	"21020"	"Rhode Island"	"44"	70	1058158	5.0
	"Stomach"	"21020"	"South Carolina"	"45"	390	5157702	5.7
	"Stomach"	"21020"	"South Dakota"	"46"	40	887127	3.8
	"Stomach"	"21020"	"Tennessee"	"47"	445	6830325	5.2
	"Stomach"	"21020"	"Texas"	"48"	1939	28986794	6.5
	"Stomach"	"21020"	"Utah"	"49"	111	3203383	4.0
	"Stomach"	"21020"	"Vermont"	"50"	46	624046	5.3
	"Stomach"	"21020"	"Virginia"	"51"	516	8556642	5.0
	"Stomach"	"21020"	"Washington"	"53"	439	7614024	4.9
	"Stomach"	"21020"	"West Virginia"	"54"	144	1795263	5.5
	"Stomach"	"21020"	"Wisconsin"	"55"	459	5824581	6.1
	"Stomach"	"21020"	"Wyoming"	"56"	38	580116	4.8
	"Small Intestine"	"21030"	"Alabama"	"01"	165	4907965	2.6
	"Small Intestine"	"21030"	"Arizona"	"04"	145	7291843	1.6
	"Small Intestine"	"21030"	"Arkansas"	"05"	125	3020985	3.2
	"Small Intestine"	"21030"	"California"	"06"	895	39437610	2.0
	"Small Intestine"	"21030"	"Colorado"	"08"	198	5758486	3.0
	"Small Intestine"	"21030"	"Connecticut"	"09"	125	3566022	2.6
	"Small Intestine"	"21030"	"Delaware"	"10"	31	976668	2.2
	"Small Intestine"	"21030"	"District of Columbia"	"11"	26	708253	3.7
	"Small Intestine"	"21030"	"Florida"	"12"	658	21492056	2.2
	"Small Intestine"	"21030"	"Georgia"	"13"	370	10628020	3.1
	"Small Intestine"	"21030"	"Hawaii"	"15"	39	1415615	2.4
	"Small Intestine"	"21030"	"Idaho"	"16"	49	1789060	2.3
	"Small Intestine"	"21030"	"Illinois"	"17"	401	12667017	2.6
	"Small Intestine"	"21030"	"Indiana"	"18"	213	6731010	2.7
	"Small Intestine"	"21030"	"Iowa"	"19"	103	3159596	2.6
	"Small Intestine"	"21030"	"Kansas"	"20"	82	2912635	2.3
	"Small Intestine"	"21030"	"Kentucky"	"21"	160	4472345	2.9
	"Small Intestine"	"21030"	"Louisiana"	"22"	172	4658285	3.1
	"Small Intestine"	"21030"	"Maine"	"23"	57	1345770	2.8
	"Small Intestine"	"21030"	"Maryland"	"24"	189	6054954	2.5
	"Small Intestine"	"21030"	"Massachusetts"	"25"	222	6894883	2.6
	"Small Intestine"	"21030"	"Michigan"	"26"	315	9984795	2.5
	"Small Intestine"	"21030"	"Minnesota"	"27"	182	5640053	2.6
	"Small Intestine"	"21030"	"Mississippi"	"28"	126	2978227	3.5
	"Small Intestine"	"21030"	"Missouri"	"29"	198	6140475	2.5
	"Small Intestine"	"21030"	"Montana"	"30"	34	1070123	2.3
	"Small Intestine"	"21030"	"Nebraska"	"31"	58	1932571	2.5
	"Small Intestine"	"21030"	"New Hampshire"	"33"	46	1360783	2.4
	"Small Intestine"	"21030"	"New Jersey"	"34"	290	8891258	2.6
	"Small Intestine"	"21030"	"New Mexico"	"35"	57	2099634	2.1
	"Small Intestine"	"21030"	"New York"	"36"	682	19463131	2.8
	"Small Intestine"	"21030"	"North Carolina"	"37"	370	10501384	2.9
	"Small Intestine"	"21030"	"North Dakota"	"38"	26	763724	2.7
	"Small Intestine"	"21030"	"Ohio"	"39"	400	11696507	2.8
	"Small Intestine"	"21030"	"Oklahoma"	"40"	130	3960676	2.8
	"Small Intestine"	"21030"	"Oregon"	"41"	92	4216116	1.8
	"Small Intestine"	"21030"	"Pennsylvania"	"42"	457	12798883	2.7
	"Small Intestine"	"21030"	"Rhode Island"	"44"	39	1058158	2.9
	"Small Intestine"	"21030"	"South Carolina"	"45"	192	5157702	2.9
	"Small Intestine"	"21030"	"South Dakota"	"46"	20	887127	1.9
	"Small Intestine"	"21030"	"Tennessee"	"47"	239	6830325	2.9
	"Small Intestine"	"21030"	"Texas"	"48"	709	28986794	2.4
	"Small Intestine"	"21030"	"Utah"	"49"	70	3203383	2.4
	"Small Intestine"	"21030"	"Virginia"	"51"	288	8556642	2.8
	"Small Intestine"	"21030"	"Washington"	"53"	184	7614024	2.1
	"Small Intestine"	"21030"	"West Virginia"	"54"	62	1795263	2.6
	"Small Intestine"	"21030"	"Wisconsin"	"55"	203	5824581	2.7
	"Small Intestine"	"21030"	"Wyoming"	"56"	16	580116	2.5
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	2564	4907965	41.7
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	278	733603	38.5
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	2669	7291843	29.2
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	1738	3020985	46.3
	"Colon and Rectum"	"21041-21052"	"California"	"06"	15026	39437610	33.8
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	1962	5758486	31.1
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	1529	3566022	32.6
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	435	976668	33.4
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	229	708253	32.9
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	10496	21492056	34.5
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	4638	10628020	38.9
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	690	1415615	37.4
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	712	1789060	34.2
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	5883	12667017	38.4
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	2909	6731010	36.6
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	1612	3159596	41.3
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	1366	2912635	40.0
	"Colon and Rectum"	"21041-21052"	"Kentucky"	"21"	2544	4472345	46.3
	"Colon and Rectum"	"21041-21052"	"Louisiana"	"22"	2564	4658285	46.6
	"Colon and Rectum"	"21041-21052"	"Maine"	"23"	698	1345770	36.2
	"Colon and Rectum"	"21041-21052"	"Maryland"	"24"	2584	6054954	35.4
	"Colon and Rectum"	"21041-21052"	"Massachusetts"	"25"	2690	6894883	31.4
	"Colon and Rectum"	"21041-21052"	"Michigan"	"26"	4484	9984795	35.9
	"Colon and Rectum"	"21041-21052"	"Minnesota"	"27"	2277	5640053	33.9
	"Colon and Rectum"	"21041-21052"	"Mississippi"	"28"	1676	2978227	46.7
	"Colon and Rectum"	"21041-21052"	"Missouri"	"29"	2895	6140475	37.7
	"Colon and Rectum"	"21041-21052"	"Montana"	"30"	485	1070123	35.3
	"Colon and Rectum"	"21041-21052"	"Nebraska"	"31"	847	1932571	37.7
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	659	1360783	36.5
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	4438	8891258	39.9
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	782	2099634	30.5
	"Colon and Rectum"	"21041-21052"	"New York"	"36"	8918	19463131	36.8
	"Colon and Rectum"	"21041-21052"	"North Carolina"	"37"	4281	10501384	33.6
	"Colon and Rectum"	"21041-21052"	"North Dakota"	"38"	326	763724	38.1
	"Colon and Rectum"	"21041-21052"	"Ohio"	"39"	5608	11696507	37.8
	"Colon and Rectum"	"21041-21052"	"Oklahoma"	"40"	1821	3960676	39.0
	"Colon and Rectum"	"21041-21052"	"Oregon"	"41"	1666	4216116	32.0
	"Colon and Rectum"	"21041-21052"	"Pennsylvania"	"42"	6532	12798883	38.5
	"Colon and Rectum"	"21041-21052"	"Rhode Island"	"44"	453	1058158	33.4
	"Colon and Rectum"	"21041-21052"	"South Carolina"	"45"	2353	5157702	36.1
	"Colon and Rectum"	"21041-21052"	"South Dakota"	"46"	421	887127	39.3
	"Colon and Rectum"	"21041-21052"	"Tennessee"	"47"	3190	6830325	38.2
	"Colon and Rectum"	"21041-21052"	"Texas"	"48"	11179	28986794	37.4
	"Colon and Rectum"	"21041-21052"	"Utah"	"49"	810	3203383	28.5
	"Colon and Rectum"	"21041-21052"	"Vermont"	"50"	272	624046	32.2
	"Colon and Rectum"	"21041-21052"	"Virginia"	"51"	3426	8556642	33.9
	"Colon and Rectum"	"21041-21052"	"Washington"	"53"	2902	7614024	33.1
	"Colon and Rectum"	"21041-21052"	"West Virginia"	"54"	1099	1795263	43.2
	"Colon and Rectum"	"21041-21052"	"Wisconsin"	"55"	2584	5824581	35.7
	"Colon and Rectum"	"21041-21052"	"Wyoming"	"56"	262	580116	36.9
	"Colon excluding Rectum"	"21041-21049"	"Alabama"	"01"	1835	4907965	29.7
	"Colon excluding Rectum"	"21041-21049"	"Alaska"	"02"	184	733603	26.4
	"Colon excluding Rectum"	"21041-21049"	"Arizona"	"04"	1896	7291843	20.5
	"Colon excluding Rectum"	"21041-21049"	"Arkansas"	"05"	1230	3020985	32.5
	"Colon excluding Rectum"	"21041-21049"	"California"	"06"	10361	39437610	23.3
