"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Tonsil"	"20070"	"Connecticut"	"09"	132	3575324	2.8
	"Tonsil"	"20070"	"Delaware"	"10"	30	957942	2.1
	"Tonsil"	"20070"	"Florida"	"12"	808	20977089	2.8
	"Tonsil"	"20070"	"Georgia"	"13"	288	10417031	2.4
	"Tonsil"	"20070"	"Hawaii"	"15"	32	1425763	1.7
	"Tonsil"	"20070"	"Idaho"	"16"	33	1719745	1.5
	"Tonsil"	"20070"	"Illinois"	"17"	360	12779893	2.3
	"Tonsil"	"20070"	"Indiana"	"18"	226	6662068	2.8
	"Tonsil"	"20070"	"Iowa"	"19"	88	3143734	2.2
	"Tonsil"	"20070"	"Kansas"	"20"	92	2910892	2.8
	"Tonsil"	"20070"	"Kentucky"	"21"	180	4455590	3.3
	"Tonsil"	"20070"	"Louisiana"	"22"	150	4673673	2.6
	"Tonsil"	"20070"	"Maine"	"23"	53	1335743	2.6
	"Tonsil"	"20070"	"Maryland"	"24"	174	6028186	2.3
	"Tonsil"	"20070"	"Massachusetts"	"25"	209	6863560	2.3
	"Tonsil"	"20070"	"Michigan"	"26"	299	9976752	2.4
	"Tonsil"	"20070"	"Minnesota"	"27"	151	5569283	2.2
	"Tonsil"	"20070"	"Mississippi"	"28"	105	2990674	2.8
	"Tonsil"	"20070"	"Missouri"	"29"	246	6111382	3.2
	"Tonsil"	"20070"	"Montana"	"30"	33	1053862	2.5
	"Tonsil"	"20070"	"Nebraska"	"31"	51	1916998	2.3
	"Tonsil"	"20070"	"Nevada"	"32"	62	2972097	1.6
	"Tonsil"	"20070"	"New Hampshire"	"33"	47	1350395	2.6
	"Tonsil"	"20070"	"New Jersey"	"34"	247	8888147	2.1
	"Tonsil"	"20070"	"New Mexico"	"35"	37	2092844	1.4
	"Tonsil"	"20070"	"New York"	"36"	452	19593849	1.8
	"Tonsil"	"20070"	"North Carolina"	"37"	322	10275758	2.5
	"Tonsil"	"20070"	"North Dakota"	"38"	18	756755	2.2
	"Tonsil"	"20070"	"Ohio"	"39"	406	11665706	2.7
	"Tonsil"	"20070"	"Oklahoma"	"40"	105	3933602	2.3
	"Tonsil"	"20070"	"Oregon"	"41"	166	4147294	3.0
	"Tonsil"	"20070"	"Pennsylvania"	"42"	434	12794679	2.6
	"Tonsil"	"20070"	"Rhode Island"	"44"	30	1056554	2.1
	"Tonsil"	"20070"	"South Carolina"	"45"	179	5027102	2.8
	"Tonsil"	"20070"	"South Dakota"	"46"	25	873732	2.6
	"Tonsil"	"20070"	"Tennessee"	"47"	238	6714748	2.8
	"Tonsil"	"20070"	"Texas"	"48"	587	28291024	1.9
	"Tonsil"	"20070"	"Utah"	"49"	41	3103540	1.4
	"Tonsil"	"20070"	"Vermont"	"50"	24	625132	2.5
	"Tonsil"	"20070"	"Virginia"	"51"	241	8471011	2.3
	"Tonsil"	"20070"	"Washington"	"53"	188	7427951	2.1
	"Tonsil"	"20070"	"West Virginia"	"54"	71	1818683	2.8
	"Tonsil"	"20070"	"Wisconsin"	"55"	185	5793147	2.5
	"Oropharynx"	"20080"	"Alabama"	"01"	41	4877989	0.6
	"Oropharynx"	"20080"	"Arizona"	"04"	48	7048088	0.5
	"Oropharynx"	"20080"	"Arkansas"	"05"	19	3003855	0.5
	"Oropharynx"	"20080"	"California"	"06"	179	39337785	0.4
	"Oropharynx"	"20080"	"Colorado"	"08"	32	5617421	0.5
	"Oropharynx"	"20080"	"Connecticut"	"09"	28	3575324	0.6
	"Oropharynx"	"20080"	"Florida"	"12"	328	20977089	1.1
	"Oropharynx"	"20080"	"Georgia"	"13"	88	10417031	0.7
	"Oropharynx"	"20080"	"Illinois"	"17"	87	12779893	0.5
	"Oropharynx"	"20080"	"Indiana"	"18"	38	6662068	0.5
	"Oropharynx"	"20080"	"Iowa"	"19"	17	3143734	0.4
	"Oropharynx"	"20080"	"Kansas"	"20"	25	2910892	0.7
	"Oropharynx"	"20080"	"Kentucky"	"21"	29	4455590	0.5
	"Oropharynx"	"20080"	"Louisiana"	"22"	39	4673673	0.7
	"Oropharynx"	"20080"	"Maine"	"23"	17	1335743	0.9
	"Oropharynx"	"20080"	"Maryland"	"24"	50	6028186	0.7
	"Oropharynx"	"20080"	"Massachusetts"	"25"	46	6863560	0.5
	"Oropharynx"	"20080"	"Michigan"	"26"	71	9976752	0.5
	"Oropharynx"	"20080"	"Minnesota"	"27"	36	5569283	0.5
	"Oropharynx"	"20080"	"Mississippi"	"28"	34	2990674	1.0
	"Oropharynx"	"20080"	"Missouri"	"29"	50	6111382	0.6
	"Oropharynx"	"20080"	"Nebraska"	"31"	16	1916998	0.7
	"Oropharynx"	"20080"	"Nevada"	"32"	32	2972097	0.9
	"Oropharynx"	"20080"	"New Hampshire"	"33"	16	1350395	0.8
	"Oropharynx"	"20080"	"New Jersey"	"34"	68	8888147	0.6
	"Oropharynx"	"20080"	"New York"	"36"	127	19593849	0.5
	"Oropharynx"	"20080"	"North Carolina"	"37"	94	10275758	0.7
	"Oropharynx"	"20080"	"Ohio"	"39"	89	11665706	0.6
	"Oropharynx"	"20080"	"Oklahoma"	"40"	33	3933602	0.7
	"Oropharynx"	"20080"	"Oregon"	"41"	31	4147294	0.6
	"Oropharynx"	"20080"	"Pennsylvania"	"42"	96	12794679	0.6
	"Oropharynx"	"20080"	"South Carolina"	"45"	54	5027102	0.8
	"Oropharynx"	"20080"	"Tennessee"	"47"	58	6714748	0.7
	"Oropharynx"	"20080"	"Texas"	"48"	191	28291024	0.6
	"Oropharynx"	"20080"	"Virginia"	"51"	61	8471011	0.6
	"Oropharynx"	"20080"	"Washington"	"53"	40	7427951	0.4
	"Oropharynx"	"20080"	"West Virginia"	"54"	23	1818683	1.1
	"Oropharynx"	"20080"	"Wisconsin"	"55"	32	5793147	0.4
	"Hypopharynx"	"20090"	"Alabama"	"01"	36	4877989	0.6
	"Hypopharynx"	"20090"	"Arizona"	"04"	31	7048088	0.3
	"Hypopharynx"	"20090"	"Arkansas"	"05"	25	3003855	0.6
	"Hypopharynx"	"20090"	"California"	"06"	188	39337785	0.4
	"Hypopharynx"	"20090"	"Colorado"	"08"	21	5617421	0.3
	"Hypopharynx"	"20090"	"Connecticut"	"09"	27	3575324	0.5
	"Hypopharynx"	"20090"	"Florida"	"12"	217	20977089	0.7
	"Hypopharynx"	"20090"	"Georgia"	"13"	71	10417031	0.6
	"Hypopharynx"	"20090"	"Illinois"	"17"	98	12779893	0.6
	"Hypopharynx"	"20090"	"Indiana"	"18"	45	6662068	0.5
	"Hypopharynx"	"20090"	"Iowa"	"19"	23	3143734	0.5
	"Hypopharynx"	"20090"	"Kansas"	"20"	18	2910892	0.5
	"Hypopharynx"	"20090"	"Kentucky"	"21"	36	4455590	0.6
	"Hypopharynx"	"20090"	"Louisiana"	"22"	34	4673673	0.6
	"Hypopharynx"	"20090"	"Maine"	"23"	16	1335743	0.9
	"Hypopharynx"	"20090"	"Maryland"	"24"	40	6028186	0.5
	"Hypopharynx"	"20090"	"Massachusetts"	"25"	59	6863560	0.7
	"Hypopharynx"	"20090"	"Michigan"	"26"	80	9976752	0.6
	"Hypopharynx"	"20090"	"Minnesota"	"27"	42	5569283	0.6
	"Hypopharynx"	"20090"	"Mississippi"	"28"	37	2990674	1.0
	"Hypopharynx"	"20090"	"Missouri"	"29"	54	6111382	0.7
	"Hypopharynx"	"20090"	"Nevada"	"32"	16	2972097	0.4
	"Hypopharynx"	"20090"	"New Jersey"	"34"	59	8888147	0.5
	"Hypopharynx"	"20090"	"New York"	"36"	169	19593849	0.7
	"Hypopharynx"	"20090"	"North Carolina"	"37"	73	10275758	0.6
	"Hypopharynx"	"20090"	"Ohio"	"39"	90	11665706	0.6
	"Hypopharynx"	"20090"	"Oklahoma"	"40"	17	3933602	0.3
	"Hypopharynx"	"20090"	"Pennsylvania"	"42"	101	12794679	0.6
	"Hypopharynx"	"20090"	"South Carolina"	"45"	67	5027102	1.0
	"Hypopharynx"	"20090"	"Tennessee"	"47"	47	6714748	0.6
	"Hypopharynx"	"20090"	"Texas"	"48"	156	28291024	0.5
	"Hypopharynx"	"20090"	"Virginia"	"51"	62	8471011	0.6
	"Hypopharynx"	"20090"	"Washington"	"53"	35	7427951	0.4
	"Hypopharynx"	"20090"	"Wisconsin"	"55"	48	5793147	0.6
	"Other Oral Cavity and Pharynx"	"20100"	"Alabama"	"01"	29	4877989	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Arizona"	"04"	24	7048088	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"California"	"06"	62	39337785	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Colorado"	"08"	30	5617421	0.5
	"Other Oral Cavity and Pharynx"	"20100"	"Florida"	"12"	240	20977089	0.8
	"Other Oral Cavity and Pharynx"	"20100"	"Georgia"	"13"	33	10417031	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Illinois"	"17"	47	12779893	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Indiana"	"18"	20	6662068	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"Iowa"	"19"	16	3143734	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Kentucky"	"21"	36	4455590	0.6
	"Other Oral Cavity and Pharynx"	"20100"	"Louisiana"	"22"	23	4673673	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Maryland"	"24"	23	6028186	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Massachusetts"	"25"	26	6863560	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Michigan"	"26"	50	9976752	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Mississippi"	"28"	30	2990674	0.9
	"Other Oral Cavity and Pharynx"	"20100"	"Missouri"	"29"	22	6111382	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Nevada"	"32"	17	2972097	0.5
	"Other Oral Cavity and Pharynx"	"20100"	"New Jersey"	"34"	26	8888147	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"New York"	"36"	47	19593849	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"North Carolina"	"37"	50	10275758	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Ohio"	"39"	36	11665706	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"Oklahoma"	"40"	22	3933602	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Pennsylvania"	"42"	30	12794679	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"South Carolina"	"45"	19	5027102	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Tennessee"	"47"	21	6714748	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Texas"	"48"	122	28291024	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Virginia"	"51"	22	8471011	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"Washington"	"53"	24	7427951	0.3
	"Digestive System"	"21010-21130"	"Alabama"	"01"	4996	4877989	82.2
	"Digestive System"	"21010-21130"	"Alaska"	"02"	634	740983	87.7
	"Digestive System"	"21010-21130"	"Arizona"	"04"	5987	7048088	68.3
	"Digestive System"	"21010-21130"	"Arkansas"	"05"	3136	3003855	84.0
	"Digestive System"	"21010-21130"	"California"	"06"	32778	39337785	75.3
	"Digestive System"	"21010-21130"	"Colorado"	"08"	4273	5617421	69.4
	"Digestive System"	"21010-21130"	"Connecticut"	"09"	3512	3575324	75.8
	"Digestive System"	"21010-21130"	"Delaware"	"10"	999	957942	79.6
	"Digestive System"	"21010-21130"	"District of Columbia"	"11"	551	697079	81.2
	"Digestive System"	"21010-21130"	"Florida"	"12"	22652	20977089	76.0
	"Digestive System"	"21010-21130"	"Georgia"	"13"	9117	10417031	79.9
	"Digestive System"	"21010-21130"	"Hawaii"	"15"	1589	1425763	86.5
	"Digestive System"	"21010-21130"	"Idaho"	"16"	1469	1719745	74.3
	"Digestive System"	"21010-21130"	"Illinois"	"17"	12856	12779893	84.7
	"Digestive System"	"21010-21130"	"Indiana"	"18"	6867	6662068	86.7
	"Digestive System"	"21010-21130"	"Iowa"	"19"	3268	3143734	82.8
	"Digestive System"	"21010-21130"	"Kansas"	"20"	2646	2910892	77.0
	"Digestive System"	"21010-21130"	"Kentucky"	"21"	4840	4455590	88.4
	"Digestive System"	"21010-21130"	"Louisiana"	"22"	4837	4673673	87.9
	"Digestive System"	"21010-21130"	"Maine"	"23"	1406	1335743	72.2
	"Digestive System"	"21010-21130"	"Maryland"	"24"	5626	6028186	78.3
	"Digestive System"	"21010-21130"	"Massachusetts"	"25"	6467	6863560	75.5
	"Digestive System"	"21010-21130"	"Michigan"	"26"	9974	9976752	79.0
	"Digestive System"	"21010-21130"	"Minnesota"	"27"	5225	5569283	79.3
	"Digestive System"	"21010-21130"	"Mississippi"	"28"	3318	2990674	92.4
	"Digestive System"	"21010-21130"	"Missouri"	"29"	6176	6111382	80.9
	"Digestive System"	"21010-21130"	"Montana"	"30"	1045	1053862	76.0
	"Digestive System"	"21010-21130"	"Nebraska"	"31"	1760	1916998	78.7
	"Digestive System"	"21010-21130"	"Nevada"	"32"	2528	2972097	72.4
	"Digestive System"	"21010-21130"	"New Hampshire"	"33"	1332	1350395	74.2
	"Digestive System"	"21010-21130"	"New Jersey"	"34"	9338	8888147	84.4
	"Digestive System"	"21010-21130"	"New Mexico"	"35"	1922	2092844	74.3
	"Digestive System"	"21010-21130"	"New York"	"36"	20558	19593849	85.0
	"Digestive System"	"21010-21130"	"North Carolina"	"37"	9763	10275758	78.6
	"Digestive System"	"21010-21130"	"North Dakota"	"38"	690	756755	79.9
	"Digestive System"	"21010-21130"	"Ohio"	"39"	12095	11665706	81.9
	"Digestive System"	"21010-21130"	"Oklahoma"	"40"	3655	3933602	79.0
	"Digestive System"	"21010-21130"	"Oregon"	"41"	4060	4147294	77.3
	"Digestive System"	"21010-21130"	"Pennsylvania"	"42"	14289	12794679	83.3
	"Digestive System"	"21010-21130"	"Rhode Island"	"44"	1051	1056554	76.4
	"Digestive System"	"21010-21130"	"South Carolina"	"45"	4954	5027102	77.1
	"Digestive System"	"21010-21130"	"South Dakota"	"46"	839	873732	79.0
	"Digestive System"	"21010-21130"	"Tennessee"	"47"	6718	6714748	81.8
	"Digestive System"	"21010-21130"	"Texas"	"48"	23529	28291024	82.2
	"Digestive System"	"21010-21130"	"Utah"	"49"	1694	3103540	62.8
	"Digestive System"	"21010-21130"	"Vermont"	"50"	662	625132	77.4
	"Digestive System"	"21010-21130"	"Virginia"	"51"	7257	8471011	72.9
	"Digestive System"	"21010-21130"	"Washington"	"53"	6755	7427951	78.4
	"Digestive System"	"21010-21130"	"West Virginia"	"54"	2210	1818683	86.8
	"Digestive System"	"21010-21130"	"Wisconsin"	"55"	5564	5793147	76.6
	"Digestive System"	"21010-21130"	"Wyoming"	"56"	471	579994	67.2
	"Esophagus"	"21010"	"Alabama"	"01"	286	4877989	4.5
	"Esophagus"	"21010"	"Alaska"	"02"	44	740983	5.8
	"Esophagus"	"21010"	"Arizona"	"04"	372	7048088	4.1
	"Esophagus"	"21010"	"Arkansas"	"05"	172	3003855	4.5
	"Esophagus"	"21010"	"California"	"06"	1488	39337785	3.4
	"Esophagus"	"21010"	"Colorado"	"08"	268	5617421	4.3
	"Esophagus"	"21010"	"Connecticut"	"09"	239	3575324	5.1
	"Esophagus"	"21010"	"Delaware"	"10"	63	957942	5.0
	"Esophagus"	"21010"	"District of Columbia"	"11"	17	697079	2.6
	"Esophagus"	"21010"	"Florida"	"12"	1384	20977089	4.4
	"Esophagus"	"21010"	"Georgia"	"13"	509	10417031	4.3
	"Esophagus"	"21010"	"Hawaii"	"15"	80	1425763	4.2
	"Esophagus"	"21010"	"Idaho"	"16"	105	1719745	5.2
	"Esophagus"	"21010"	"Illinois"	"17"	701	12779893	4.5
	"Esophagus"	"21010"	"Indiana"	"18"	489	6662068	5.9
	"Esophagus"	"21010"	"Iowa"	"19"	261	3143734	6.4
	"Esophagus"	"21010"	"Kansas"	"20"	176	2910892	4.9
	"Esophagus"	"21010"	"Kentucky"	"21"	317	4455590	5.6
	"Esophagus"	"21010"	"Louisiana"	"22"	216	4673673	3.8
	"Esophagus"	"21010"	"Maine"	"23"	118	1335743	5.8
	"Esophagus"	"21010"	"Maryland"	"24"	310	6028186	4.3
	"Esophagus"	"21010"	"Massachusetts"	"25"	461	6863560	5.3
	"Esophagus"	"21010"	"Michigan"	"26"	695	9976752	5.2
	"Esophagus"	"21010"	"Minnesota"	"27"	329	5569283	4.8
	"Esophagus"	"21010"	"Mississippi"	"28"	154	2990674	4.1
	"Esophagus"	"21010"	"Missouri"	"29"	413	6111382	5.2
	"Esophagus"	"21010"	"Montana"	"30"	66	1053862	4.6
	"Esophagus"	"21010"	"Nebraska"	"31"	110	1916998	4.6
	"Esophagus"	"21010"	"Nevada"	"32"	168	2972097	4.6
	"Esophagus"	"21010"	"New Hampshire"	"33"	118	1350395	6.3
	"Esophagus"	"21010"	"New Jersey"	"34"	484	8888147	4.2
	"Esophagus"	"21010"	"New Mexico"	"35"	113	2092844	4.2
	"Esophagus"	"21010"	"New York"	"36"	1041	19593849	4.2
	"Esophagus"	"21010"	"North Carolina"	"37"	549	10275758	4.3
	"Esophagus"	"21010"	"North Dakota"	"38"	51	756755	5.9
	"Esophagus"	"21010"	"Ohio"	"39"	841	11665706	5.5
	"Esophagus"	"21010"	"Oklahoma"	"40"	220	3933602	4.6
	"Esophagus"	"21010"	"Oregon"	"41"	263	4147294	4.9
	"Esophagus"	"21010"	"Pennsylvania"	"42"	909	12794679	5.2
	"Esophagus"	"21010"	"Rhode Island"	"44"	63	1056554	4.5
	"Esophagus"	"21010"	"South Carolina"	"45"	290	5027102	4.3
	"Esophagus"	"21010"	"South Dakota"	"46"	62	873732	5.6
	"Esophagus"	"21010"	"Tennessee"	"47"	413	6714748	4.8
	"Esophagus"	"21010"	"Texas"	"48"	1136	28291024	3.9
	"Esophagus"	"21010"	"Utah"	"49"	91	3103540	3.3
	"Esophagus"	"21010"	"Vermont"	"50"	43	625132	4.8
	"Esophagus"	"21010"	"Virginia"	"51"	414	8471011	4.0
	"Esophagus"	"21010"	"Washington"	"53"	427	7427951	4.8
	"Esophagus"	"21010"	"West Virginia"	"54"	138	1818683	5.1
	"Esophagus"	"21010"	"Wisconsin"	"55"	395	5793147	5.3
	"Esophagus"	"21010"	"Wyoming"	"56"	18	579994	2.4
	"Stomach"	"21020"	"Alabama"	"01"	434	4877989	7.2
	"Stomach"	"21020"	"Alaska"	"02"	51	740983	7.3
	"Stomach"	"21020"	"Arizona"	"04"	447	7048088	5.1
	"Stomach"	"21020"	"Arkansas"	"05"	227	3003855	6.1
	"Stomach"	"21020"	"California"	"06"	3163	39337785	7.4
	"Stomach"	"21020"	"Colorado"	"08"	317	5617421	5.2
	"Stomach"	"21020"	"Connecticut"	"09"	351	3575324	7.5
	"Stomach"	"21020"	"Delaware"	"10"	70	957942	5.5
	"Stomach"	"21020"	"District of Columbia"	"11"	48	697079	7.3
	"Stomach"	"21020"	"Florida"	"12"	1720	20977089	5.8
	"Stomach"	"21020"	"Georgia"	"13"	695	10417031	6.2
	"Stomach"	"21020"	"Hawaii"	"15"	163	1425763	8.6
	"Stomach"	"21020"	"Idaho"	"16"	89	1719745	4.5
	"Stomach"	"21020"	"Illinois"	"17"	1076	12779893	7.2
	"Stomach"	"21020"	"Indiana"	"18"	495	6662068	6.3
	"Stomach"	"21020"	"Iowa"	"19"	175	3143734	4.4
	"Stomach"	"21020"	"Kansas"	"20"	176	2910892	5.1
	"Stomach"	"21020"	"Kentucky"	"21"	349	4455590	6.3
	"Stomach"	"21020"	"Louisiana"	"22"	392	4673673	7.1
	"Stomach"	"21020"	"Maine"	"23"	107	1335743	5.5
	"Stomach"	"21020"	"Maryland"	"24"	471	6028186	6.7
	"Stomach"	"21020"	"Massachusetts"	"25"	537	6863560	6.4
	"Stomach"	"21020"	"Michigan"	"26"	707	9976752	5.7
	"Stomach"	"21020"	"Minnesota"	"27"	363	5569283	5.5
	"Stomach"	"21020"	"Mississippi"	"28"	243	2990674	6.7
	"Stomach"	"21020"	"Missouri"	"29"	402	6111382	5.3
	"Stomach"	"21020"	"Montana"	"30"	77	1053862	5.6
	"Stomach"	"21020"	"Nebraska"	"31"	109	1916998	4.9
	"Stomach"	"21020"	"Nevada"	"32"	164	2972097	4.7
	"Stomach"	"21020"	"New Hampshire"	"33"	97	1350395	5.5
	"Stomach"	"21020"	"New Jersey"	"34"	864	8888147	7.9
	"Stomach"	"21020"	"New Mexico"	"35"	198	2092844	7.9
	"Stomach"	"21020"	"New York"	"36"	2096	19593849	8.8
	"Stomach"	"21020"	"North Carolina"	"37"	800	10275758	6.6
	"Stomach"	"21020"	"North Dakota"	"38"	47	756755	5.4
	"Stomach"	"21020"	"Ohio"	"39"	886	11665706	6.1
	"Stomach"	"21020"	"Oklahoma"	"40"	244	3933602	5.3
	"Stomach"	"21020"	"Oregon"	"41"	257	4147294	5.0
	"Stomach"	"21020"	"Pennsylvania"	"42"	960	12794679	5.6
	"Stomach"	"21020"	"Rhode Island"	"44"	109	1056554	8.2
	"Stomach"	"21020"	"South Carolina"	"45"	413	5027102	6.4
	"Stomach"	"21020"	"South Dakota"	"46"	53	873732	4.8
	"Stomach"	"21020"	"Tennessee"	"47"	448	6714748	5.5
	"Stomach"	"21020"	"Texas"	"48"	1849	28291024	6.6
	"Stomach"	"21020"	"Utah"	"49"	124	3103540	4.7
	"Stomach"	"21020"	"Vermont"	"50"	67	625132	8.3
	"Stomach"	"21020"	"Virginia"	"51"	564	8471011	5.7
	"Stomach"	"21020"	"Washington"	"53"	478	7427951	5.6
	"Stomach"	"21020"	"West Virginia"	"54"	135	1818683	5.2
	"Stomach"	"21020"	"Wisconsin"	"55"	438	5793147	6.1
	"Stomach"	"21020"	"Wyoming"	"56"	25	579994	3.9
	"Small Intestine"	"21030"	"Alabama"	"01"	174	4877989	3.0
	"Small Intestine"	"21030"	"Alaska"	"02"	18	740983	2.4
	"Small Intestine"	"21030"	"Arizona"	"04"	173	7048088	2.0
	"Small Intestine"	"21030"	"Arkansas"	"05"	103	3003855	2.9
	"Small Intestine"	"21030"	"California"	"06"	851	39337785	2.0
	"Small Intestine"	"21030"	"Colorado"	"08"	141	5617421	2.3
	"Small Intestine"	"21030"	"Connecticut"	"09"	105	3575324	2.4
	"Small Intestine"	"21030"	"Delaware"	"10"	35	957942	3.1
	"Small Intestine"	"21030"	"Florida"	"12"	642	20977089	2.2
	"Small Intestine"	"21030"	"Georgia"	"13"	342	10417031	2.9
	"Small Intestine"	"21030"	"Hawaii"	"15"	31	1425763	1.7
	"Small Intestine"	"21030"	"Idaho"	"16"	42	1719745	2.1
	"Small Intestine"	"21030"	"Illinois"	"17"	411	12779893	2.8
	"Small Intestine"	"21030"	"Indiana"	"18"	211	6662068	2.7
	"Small Intestine"	"21030"	"Iowa"	"19"	105	3143734	2.7
	"Small Intestine"	"21030"	"Kansas"	"20"	107	2910892	3.2
	"Small Intestine"	"21030"	"Kentucky"	"21"	160	4455590	3.1
	"Small Intestine"	"21030"	"Louisiana"	"22"	176	4673673	3.3
	"Small Intestine"	"21030"	"Maine"	"23"	47	1335743	2.5
	"Small Intestine"	"21030"	"Maryland"	"24"	183	6028186	2.4
	"Small Intestine"	"21030"	"Massachusetts"	"25"	167	6863560	2.0
	"Small Intestine"	"21030"	"Michigan"	"26"	320	9976752	2.6
	"Small Intestine"	"21030"	"Minnesota"	"27"	182	5569283	2.8
	"Small Intestine"	"21030"	"Mississippi"	"28"	121	2990674	3.4
	"Small Intestine"	"21030"	"Missouri"	"29"	183	6111382	2.5
	"Small Intestine"	"21030"	"Montana"	"30"	34	1053862	2.3
	"Small Intestine"	"21030"	"Nebraska"	"31"	51	1916998	2.3
	"Small Intestine"	"21030"	"Nevada"	"32"	72	2972097	2.1
	"Small Intestine"	"21030"	"New Hampshire"	"33"	45	1350395	2.6
	"Small Intestine"	"21030"	"New Jersey"	"34"	301	8888147	2.7
	"Small Intestine"	"21030"	"New Mexico"	"35"	49	2092844	1.9
	"Small Intestine"	"21030"	"New York"	"36"	673	19593849	2.8
	"Small Intestine"	"21030"	"North Carolina"	"37"	378	10275758	3.1
	"Small Intestine"	"21030"	"North Dakota"	"38"	21	756755	2.5
	"Small Intestine"	"21030"	"Ohio"	"39"	374	11665706	2.6
	"Small Intestine"	"21030"	"Oklahoma"	"40"	114	3933602	2.4
	"Small Intestine"	"21030"	"Oregon"	"41"	147	4147294	2.9
	"Small Intestine"	"21030"	"Pennsylvania"	"42"	446	12794679	2.7
	"Small Intestine"	"21030"	"Rhode Island"	"44"	33	1056554	2.6
	"Small Intestine"	"21030"	"South Carolina"	"45"	196	5027102	3.1
	"Small Intestine"	"21030"	"South Dakota"	"46"	29	873732	3.1
	"Small Intestine"	"21030"	"Tennessee"	"47"	237	6714748	2.9
	"Small Intestine"	"21030"	"Texas"	"48"	690	28291024	2.4
	"Small Intestine"	"21030"	"Utah"	"49"	64	3103540	2.3
	"Small Intestine"	"21030"	"Vermont"	"50"	18	625132	1.8
	"Small Intestine"	"21030"	"Virginia"	"51"	289	8471011	2.9
	"Small Intestine"	"21030"	"Washington"	"53"	226	7427951	2.6
	"Small Intestine"	"21030"	"West Virginia"	"54"	60	1818683	2.5
	"Small Intestine"	"21030"	"Wisconsin"	"55"	216	5793147	3.0
	"Small Intestine"	"21030"	"Wyoming"	"56"	16	579994	2.2
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	2543	4877989	42.4
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	318	740983	44.5
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	2751	7048088	32.3
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	1595	3003855	43.4
	"Colon and Rectum"	"21041-21052"	"California"	"06"	14713	39337785	34.1
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	1985	5617421	32.7
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	1533	3575324	33.9
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	461	957942	38.1
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	243	697079	36.2
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	10437	20977089	35.9
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	4447	10417031	39.3
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	712	1425763	40.0
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	659	1719745	34.0
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	6127	12779893	40.8
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	3283	6662068	42.3
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	1614	3143734	41.9
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	1338	2910892	40.0
	"Colon and Rectum"	"21041-21052"	"Kentucky"	"21"	2451	4455590	45.5
	"Colon and Rectum"	"21041-21052"	"Louisiana"	"22"	2398	4673673	44.5
	"Colon and Rectum"	"21041-21052"	"Maine"	"23"	658	1335743	35.2
	"Colon and Rectum"	"21041-21052"	"Maryland"	"24"	2558	6028186	36.1
	"Colon and Rectum"	"21041-21052"	"Massachusetts"	"25"	2792	6863560	33.2
	"Colon and Rectum"	"21041-21052"	"Michigan"	"26"	4659	9976752	37.8
	"Colon and Rectum"	"21041-21052"	"Minnesota"	"27"	2464	5569283	38.2
	"Colon and Rectum"	"21041-21052"	"Mississippi"	"28"	1702	2990674	48.1
	"Colon and Rectum"	"21041-21052"	"Missouri"	"29"	2985	6111382	39.9
	"Colon and Rectum"	"21041-21052"	"Montana"	"30"	510	1053862	38.2
