"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Tonsil"	"20070"	"Georgia"	"13"	300	10519389	2.4
	"Tonsil"	"20070"	"Hawaii"	"15"	28	1423102	1.4
	"Tonsil"	"20070"	"Idaho"	"16"	48	1752074	2.2
	"Tonsil"	"20070"	"Illinois"	"17"	344	12724685	2.2
	"Tonsil"	"20070"	"Indiana"	"18"	241	6698481	2.9
	"Tonsil"	"20070"	"Iowa"	"19"	99	3149900	2.5
	"Tonsil"	"20070"	"Kansas"	"20"	84	2912748	2.5
	"Tonsil"	"20070"	"Kentucky"	"21"	163	4464273	2.8
	"Tonsil"	"20070"	"Louisiana"	"22"	123	4664450	2.1
	"Tonsil"	"20070"	"Maine"	"23"	60	1340123	3.1
	"Tonsil"	"20070"	"Maryland"	"24"	146	6042153	1.9
	"Tonsil"	"20070"	"Massachusetts"	"25"	212	6885720	2.4
	"Tonsil"	"20070"	"Michigan"	"26"	306	9987286	2.4
	"Tonsil"	"20070"	"Minnesota"	"27"	164	5608762	2.3
	"Tonsil"	"20070"	"Mississippi"	"28"	80	2982879	2.2
	"Tonsil"	"20070"	"Missouri"	"29"	225	6125986	2.9
	"Tonsil"	"20070"	"Montana"	"30"	31	1061818	2.3
	"Tonsil"	"20070"	"Nebraska"	"31"	49	1925512	2.1
	"Tonsil"	"20070"	"New Hampshire"	"33"	53	1355064	2.6
	"Tonsil"	"20070"	"New Jersey"	"34"	263	8891730	2.2
	"Tonsil"	"20070"	"New Mexico"	"35"	37	2093754	1.3
	"Tonsil"	"20070"	"New York"	"36"	520	19544098	2.1
	"Tonsil"	"20070"	"North Carolina"	"37"	323	10391358	2.4
	"Tonsil"	"20070"	"Ohio"	"39"	380	11680892	2.6
	"Tonsil"	"20070"	"Oklahoma"	"40"	93	3943488	2.0
	"Tonsil"	"20070"	"Oregon"	"41"	125	4183538	2.3
	"Tonsil"	"20070"	"Pennsylvania"	"42"	419	12809107	2.5
	"Tonsil"	"20070"	"Rhode Island"	"44"	33	1059338	2.3
	"Tonsil"	"20070"	"South Carolina"	"45"	177	5091702	2.6
	"Tonsil"	"20070"	"South Dakota"	"46"	31	879386	2.8
	"Tonsil"	"20070"	"Tennessee"	"47"	239	6778180	2.8
	"Tonsil"	"20070"	"Texas"	"48"	643	28624564	2.1
	"Tonsil"	"20070"	"Utah"	"49"	43	3155153	1.5
	"Tonsil"	"20070"	"Vermont"	"50"	22	624802	2.7
	"Tonsil"	"20070"	"Virginia"	"51"	248	8510920	2.3
	"Tonsil"	"20070"	"Washington"	"53"	193	7526793	2.1
	"Tonsil"	"20070"	"West Virginia"	"54"	89	1805953	3.4
	"Tonsil"	"20070"	"Wisconsin"	"55"	158	5809319	2.0
	"Tonsil"	"20070"	"Wyoming"	"56"	16	579054	2.5
	"Oropharynx"	"20080"	"Alabama"	"01"	49	4891628	0.8
	"Oropharynx"	"20080"	"Arizona"	"04"	50	7164228	0.6
	"Oropharynx"	"20080"	"Arkansas"	"05"	44	3012161	1.1
	"Oropharynx"	"20080"	"California"	"06"	250	39437463	0.5
	"Oropharynx"	"20080"	"Colorado"	"08"	39	5697155	0.6
	"Oropharynx"	"20080"	"Connecticut"	"09"	41	3574561	0.8
	"Oropharynx"	"20080"	"Florida"	"12"	346	21254926	1.1
	"Oropharynx"	"20080"	"Georgia"	"13"	123	10519389	0.9
	"Oropharynx"	"20080"	"Idaho"	"16"	20	1752074	0.9
	"Oropharynx"	"20080"	"Illinois"	"17"	134	12724685	0.9
	"Oropharynx"	"20080"	"Indiana"	"18"	66	6698481	0.8
	"Oropharynx"	"20080"	"Iowa"	"19"	27	3149900	0.7
	"Oropharynx"	"20080"	"Kansas"	"20"	18	2912748	0.5
	"Oropharynx"	"20080"	"Kentucky"	"21"	55	4464273	1.0
	"Oropharynx"	"20080"	"Louisiana"	"22"	49	4664450	0.9
	"Oropharynx"	"20080"	"Maryland"	"24"	66	6042153	0.9
	"Oropharynx"	"20080"	"Massachusetts"	"25"	68	6885720	0.7
	"Oropharynx"	"20080"	"Michigan"	"26"	104	9987286	0.8
	"Oropharynx"	"20080"	"Minnesota"	"27"	46	5608762	0.6
	"Oropharynx"	"20080"	"Mississippi"	"28"	39	2982879	1.0
	"Oropharynx"	"20080"	"Missouri"	"29"	81	6125986	1.0
	"Oropharynx"	"20080"	"Montana"	"30"	21	1061818	1.4
	"Oropharynx"	"20080"	"Nebraska"	"31"	17	1925512	0.7
	"Oropharynx"	"20080"	"New Hampshire"	"33"	19	1355064	0.9
	"Oropharynx"	"20080"	"New Jersey"	"34"	76	8891730	0.6
	"Oropharynx"	"20080"	"New Mexico"	"35"	16	2093754	0.6
	"Oropharynx"	"20080"	"New York"	"36"	169	19544098	0.7
	"Oropharynx"	"20080"	"North Carolina"	"37"	104	10391358	0.8
	"Oropharynx"	"20080"	"Ohio"	"39"	136	11680892	0.9
	"Oropharynx"	"20080"	"Oklahoma"	"40"	44	3943488	0.9
	"Oropharynx"	"20080"	"Oregon"	"41"	47	4183538	0.8
	"Oropharynx"	"20080"	"Pennsylvania"	"42"	125	12809107	0.7
	"Oropharynx"	"20080"	"South Carolina"	"45"	53	5091702	0.7
	"Oropharynx"	"20080"	"Tennessee"	"47"	90	6778180	1.1
	"Oropharynx"	"20080"	"Texas"	"48"	299	28624564	1.0
	"Oropharynx"	"20080"	"Virginia"	"51"	105	8510920	1.0
	"Oropharynx"	"20080"	"Washington"	"53"	47	7526793	0.5
	"Oropharynx"	"20080"	"West Virginia"	"54"	24	1805953	0.9
	"Oropharynx"	"20080"	"Wisconsin"	"55"	76	5809319	1.0
	"Hypopharynx"	"20090"	"Alabama"	"01"	36	4891628	0.6
	"Hypopharynx"	"20090"	"Arizona"	"04"	26	7164228	0.3
	"Hypopharynx"	"20090"	"Arkansas"	"05"	19	3012161	0.5
	"Hypopharynx"	"20090"	"California"	"06"	170	39437463	0.4
	"Hypopharynx"	"20090"	"Colorado"	"08"	29	5697155	0.4
	"Hypopharynx"	"20090"	"Connecticut"	"09"	27	3574561	0.5
	"Hypopharynx"	"20090"	"Florida"	"12"	191	21254926	0.6
	"Hypopharynx"	"20090"	"Georgia"	"13"	82	10519389	0.6
	"Hypopharynx"	"20090"	"Illinois"	"17"	99	12724685	0.6
	"Hypopharynx"	"20090"	"Indiana"	"18"	61	6698481	0.7
	"Hypopharynx"	"20090"	"Iowa"	"19"	23	3149900	0.6
	"Hypopharynx"	"20090"	"Kansas"	"20"	18	2912748	0.5
	"Hypopharynx"	"20090"	"Kentucky"	"21"	35	4464273	0.6
	"Hypopharynx"	"20090"	"Louisiana"	"22"	40	4664450	0.7
	"Hypopharynx"	"20090"	"Maryland"	"24"	52	6042153	0.6
	"Hypopharynx"	"20090"	"Massachusetts"	"25"	56	6885720	0.6
	"Hypopharynx"	"20090"	"Michigan"	"26"	88	9987286	0.7
	"Hypopharynx"	"20090"	"Minnesota"	"27"	35	5608762	0.5
	"Hypopharynx"	"20090"	"Mississippi"	"28"	27	2982879	0.7
	"Hypopharynx"	"20090"	"Missouri"	"29"	56	6125986	0.7
	"Hypopharynx"	"20090"	"New Hampshire"	"33"	16	1355064	0.8
	"Hypopharynx"	"20090"	"New Jersey"	"34"	77	8891730	0.6
	"Hypopharynx"	"20090"	"New York"	"36"	144	19544098	0.6
	"Hypopharynx"	"20090"	"North Carolina"	"37"	98	10391358	0.7
	"Hypopharynx"	"20090"	"Ohio"	"39"	81	11680892	0.5
	"Hypopharynx"	"20090"	"Oklahoma"	"40"	26	3943488	0.5
	"Hypopharynx"	"20090"	"Oregon"	"41"	24	4183538	0.4
	"Hypopharynx"	"20090"	"Pennsylvania"	"42"	108	12809107	0.6
	"Hypopharynx"	"20090"	"South Carolina"	"45"	55	5091702	0.7
	"Hypopharynx"	"20090"	"Tennessee"	"47"	49	6778180	0.6
	"Hypopharynx"	"20090"	"Texas"	"48"	162	28624564	0.5
	"Hypopharynx"	"20090"	"Virginia"	"51"	54	8510920	0.5
	"Hypopharynx"	"20090"	"Washington"	"53"	41	7526793	0.5
	"Hypopharynx"	"20090"	"West Virginia"	"54"	28	1805953	0.9
	"Hypopharynx"	"20090"	"Wisconsin"	"55"	55	5809319	0.7
	"Other Oral Cavity and Pharynx"	"20100"	"Alabama"	"01"	16	4891628	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"California"	"06"	57	39437463	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Florida"	"12"	106	21254926	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Georgia"	"13"	40	10519389	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Indiana"	"18"	17	6698481	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"Michigan"	"26"	24	9987286	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"New Jersey"	"34"	28	8891730	0.2
	"Other Oral Cavity and Pharynx"	"20100"	"New York"	"36"	24	19544098	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"North Carolina"	"37"	16	10391358	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Ohio"	"39"	19	11680892	0.1
	"Other Oral Cavity and Pharynx"	"20100"	"Oklahoma"	"40"	20	3943488	0.4
	"Other Oral Cavity and Pharynx"	"20100"	"Texas"	"48"	89	28624564	0.3
	"Other Oral Cavity and Pharynx"	"20100"	"Washington"	"53"	16	7526793	0.2
	"Digestive System"	"21010-21130"	"Alabama"	"01"	5117	4891628	82.7
	"Digestive System"	"21010-21130"	"Alaska"	"02"	594	736624	81.8
	"Digestive System"	"21010-21130"	"Arizona"	"04"	6209	7164228	68.9
	"Digestive System"	"21010-21130"	"Arkansas"	"05"	3233	3012161	85.2
	"Digestive System"	"21010-21130"	"California"	"06"	33356	39437463	75.1
	"Digestive System"	"21010-21130"	"Colorado"	"08"	4252	5697155	67.2
	"Digestive System"	"21010-21130"	"Connecticut"	"09"	3600	3574561	76.7
	"Digestive System"	"21010-21130"	"Delaware"	"10"	989	966985	75.4
	"Digestive System"	"21010-21130"	"District of Columbia"	"11"	597	704147	87.4
	"Digestive System"	"21010-21130"	"Florida"	"12"	23099	21254926	75.3
	"Digestive System"	"21010-21130"	"Georgia"	"13"	9477	10519389	81.3
	"Digestive System"	"21010-21130"	"Hawaii"	"15"	1460	1423102	77.6
	"Digestive System"	"21010-21130"	"Idaho"	"16"	1511	1752074	74.3
	"Digestive System"	"21010-21130"	"Illinois"	"17"	12995	12724685	84.6
	"Digestive System"	"21010-21130"	"Indiana"	"18"	6696	6698481	83.1
	"Digestive System"	"21010-21130"	"Iowa"	"19"	3220	3149900	81.0
	"Digestive System"	"21010-21130"	"Kansas"	"20"	2667	2912748	76.7
	"Digestive System"	"21010-21130"	"Kentucky"	"21"	5169	4464273	93.9
	"Digestive System"	"21010-21130"	"Louisiana"	"22"	5001	4664450	89.7
	"Digestive System"	"21010-21130"	"Maine"	"23"	1480	1340123	76.0
	"Digestive System"	"21010-21130"	"Maryland"	"24"	5819	6042153	79.6
	"Digestive System"	"21010-21130"	"Massachusetts"	"25"	6472	6885720	74.7
	"Digestive System"	"21010-21130"	"Michigan"	"26"	9739	9987286	75.7
	"Digestive System"	"21010-21130"	"Minnesota"	"27"	5295	5608762	77.8
	"Digestive System"	"21010-21130"	"Mississippi"	"28"	3382	2982879	93.2
	"Digestive System"	"21010-21130"	"Missouri"	"29"	6300	6125986	81.0
	"Digestive System"	"21010-21130"	"Montana"	"30"	1017	1061818	71.4
	"Digestive System"	"21010-21130"	"Nebraska"	"31"	1774	1925512	78.0
	"Digestive System"	"21010-21130"	"New Hampshire"	"33"	1421	1355064	78.3
	"Digestive System"	"21010-21130"	"New Jersey"	"34"	9276	8891730	82.4
	"Digestive System"	"21010-21130"	"New Mexico"	"35"	1899	2093754	71.6
	"Digestive System"	"21010-21130"	"New York"	"36"	19972	19544098	81.6
	"Digestive System"	"21010-21130"	"North Carolina"	"37"	9935	10391358	77.8
	"Digestive System"	"21010-21130"	"North Dakota"	"38"	655	760062	74.8
	"Digestive System"	"21010-21130"	"Ohio"	"39"	12600	11680892	84.5
	"Digestive System"	"21010-21130"	"Oklahoma"	"40"	3773	3943488	80.7
	"Digestive System"	"21010-21130"	"Oregon"	"41"	3813	4183538	70.8
	"Digestive System"	"21010-21130"	"Pennsylvania"	"42"	14044	12809107	81.0
	"Digestive System"	"21010-21130"	"Rhode Island"	"44"	1080	1059338	78.7
	"Digestive System"	"21010-21130"	"South Carolina"	"45"	5126	5091702	78.4
	"Digestive System"	"21010-21130"	"South Dakota"	"46"	867	879386	80.1
	"Digestive System"	"21010-21130"	"Tennessee"	"47"	6845	6778180	81.8
	"Digestive System"	"21010-21130"	"Texas"	"48"	24829	28624564	84.5
	"Digestive System"	"21010-21130"	"Utah"	"49"	1824	3155153	65.4
	"Digestive System"	"21010-21130"	"Vermont"	"50"	611	624802	70.4
	"Digestive System"	"21010-21130"	"Virginia"	"51"	7439	8510920	72.9
	"Digestive System"	"21010-21130"	"Washington"	"53"	6692	7526793	75.9
	"Digestive System"	"21010-21130"	"West Virginia"	"54"	2169	1805953	85.6
	"Digestive System"	"21010-21130"	"Wisconsin"	"55"	5684	5809319	76.8
	"Digestive System"	"21010-21130"	"Wyoming"	"56"	453	579054	64.0
	"Esophagus"	"21010"	"Alabama"	"01"	286	4891628	4.5
	"Esophagus"	"21010"	"Alaska"	"02"	48	736624	6.2
	"Esophagus"	"21010"	"Arizona"	"04"	394	7164228	4.2
	"Esophagus"	"21010"	"Arkansas"	"05"	179	3012161	4.5
	"Esophagus"	"21010"	"California"	"06"	1564	39437463	3.5
	"Esophagus"	"21010"	"Colorado"	"08"	246	5697155	3.7
	"Esophagus"	"21010"	"Connecticut"	"09"	213	3574561	4.4
	"Esophagus"	"21010"	"Delaware"	"10"	68	966985	4.8
	"Esophagus"	"21010"	"District of Columbia"	"11"	21	704147	3.0
	"Esophagus"	"21010"	"Florida"	"12"	1538	21254926	4.8
	"Esophagus"	"21010"	"Georgia"	"13"	520	10519389	4.3
	"Esophagus"	"21010"	"Hawaii"	"15"	53	1423102	2.6
	"Esophagus"	"21010"	"Idaho"	"16"	104	1752074	5.0
	"Esophagus"	"21010"	"Illinois"	"17"	722	12724685	4.5
	"Esophagus"	"21010"	"Indiana"	"18"	480	6698481	5.9
	"Esophagus"	"21010"	"Iowa"	"19"	220	3149900	5.4
	"Esophagus"	"21010"	"Kansas"	"20"	177	2912748	4.9
	"Esophagus"	"21010"	"Kentucky"	"21"	293	4464273	5.2
	"Esophagus"	"21010"	"Louisiana"	"22"	247	4664450	4.3
	"Esophagus"	"21010"	"Maine"	"23"	135	1340123	6.5
	"Esophagus"	"21010"	"Maryland"	"24"	335	6042153	4.4
	"Esophagus"	"21010"	"Massachusetts"	"25"	503	6885720	5.6
	"Esophagus"	"21010"	"Michigan"	"26"	705	9987286	5.3
	"Esophagus"	"21010"	"Minnesota"	"27"	355	5608762	5.1
	"Esophagus"	"21010"	"Mississippi"	"28"	156	2982879	4.2
	"Esophagus"	"21010"	"Missouri"	"29"	405	6125986	5.0
	"Esophagus"	"21010"	"Montana"	"30"	62	1061818	4.0
	"Esophagus"	"21010"	"Nebraska"	"31"	106	1925512	4.5
	"Esophagus"	"21010"	"New Hampshire"	"33"	145	1355064	7.3
	"Esophagus"	"21010"	"New Jersey"	"34"	503	8891730	4.3
	"Esophagus"	"21010"	"New Mexico"	"35"	99	2093754	3.6
	"Esophagus"	"21010"	"New York"	"36"	1094	19544098	4.4
	"Esophagus"	"21010"	"North Carolina"	"37"	555	10391358	4.2
	"Esophagus"	"21010"	"North Dakota"	"38"	48	760062	5.4
	"Esophagus"	"21010"	"Ohio"	"39"	886	11680892	5.7
	"Esophagus"	"21010"	"Oklahoma"	"40"	227	3943488	4.8
	"Esophagus"	"21010"	"Oregon"	"41"	265	4183538	4.7
	"Esophagus"	"21010"	"Pennsylvania"	"42"	960	12809107	5.3
	"Esophagus"	"21010"	"Rhode Island"	"44"	78	1059338	5.5
	"Esophagus"	"21010"	"South Carolina"	"45"	323	5091702	4.7
	"Esophagus"	"21010"	"South Dakota"	"46"	69	879386	6.2
	"Esophagus"	"21010"	"Tennessee"	"47"	424	6778180	4.8
	"Esophagus"	"21010"	"Texas"	"48"	1210	28624564	4.1
	"Esophagus"	"21010"	"Utah"	"49"	103	3155153	3.7
	"Esophagus"	"21010"	"Vermont"	"50"	42	624802	4.7
	"Esophagus"	"21010"	"Virginia"	"51"	445	8510920	4.2
	"Esophagus"	"21010"	"Washington"	"53"	458	7526793	5.1
	"Esophagus"	"21010"	"West Virginia"	"54"	161	1805953	5.9
	"Esophagus"	"21010"	"Wisconsin"	"55"	412	5809319	5.4
	"Esophagus"	"21010"	"Wyoming"	"56"	27	579054	3.7
	"Stomach"	"21020"	"Alabama"	"01"	423	4891628	6.9
	"Stomach"	"21020"	"Alaska"	"02"	50	736624	7.7
	"Stomach"	"21020"	"Arizona"	"04"	462	7164228	5.2
	"Stomach"	"21020"	"Arkansas"	"05"	230	3012161	6.2
	"Stomach"	"21020"	"California"	"06"	3167	39437463	7.3
	"Stomach"	"21020"	"Colorado"	"08"	321	5697155	5.1
	"Stomach"	"21020"	"Connecticut"	"09"	297	3574561	6.3
	"Stomach"	"21020"	"Delaware"	"10"	78	966985	6.1
	"Stomach"	"21020"	"District of Columbia"	"11"	44	704147	6.7
	"Stomach"	"21020"	"Florida"	"12"	1692	21254926	5.5
	"Stomach"	"21020"	"Georgia"	"13"	714	10519389	6.2
	"Stomach"	"21020"	"Hawaii"	"15"	155	1423102	8.0
	"Stomach"	"21020"	"Idaho"	"16"	96	1752074	4.7
	"Stomach"	"21020"	"Illinois"	"17"	1063	12724685	7.0
	"Stomach"	"21020"	"Indiana"	"18"	470	6698481	5.9
	"Stomach"	"21020"	"Iowa"	"19"	172	3149900	4.2
	"Stomach"	"21020"	"Kansas"	"20"	175	2912748	5.0
	"Stomach"	"21020"	"Kentucky"	"21"	385	4464273	7.1
	"Stomach"	"21020"	"Louisiana"	"22"	361	4664450	6.6
	"Stomach"	"21020"	"Maine"	"23"	117	1340123	5.9
	"Stomach"	"21020"	"Maryland"	"24"	537	6042153	7.3
	"Stomach"	"21020"	"Massachusetts"	"25"	526	6885720	6.2
	"Stomach"	"21020"	"Michigan"	"26"	758	9987286	5.9
	"Stomach"	"21020"	"Minnesota"	"27"	354	5608762	5.2
	"Stomach"	"21020"	"Mississippi"	"28"	254	2982879	7.0
	"Stomach"	"21020"	"Missouri"	"29"	403	6125986	5.2
	"Stomach"	"21020"	"Montana"	"30"	80	1061818	6.0
	"Stomach"	"21020"	"Nebraska"	"31"	124	1925512	5.5
	"Stomach"	"21020"	"New Hampshire"	"33"	112	1355064	6.3
	"Stomach"	"21020"	"New Jersey"	"34"	893	8891730	8.0
	"Stomach"	"21020"	"New Mexico"	"35"	163	2093754	6.2
	"Stomach"	"21020"	"New York"	"36"	1978	19544098	8.2
	"Stomach"	"21020"	"North Carolina"	"37"	793	10391358	6.2
	"Stomach"	"21020"	"North Dakota"	"38"	49	760062	5.6
	"Stomach"	"21020"	"Ohio"	"39"	849	11680892	5.8
	"Stomach"	"21020"	"Oklahoma"	"40"	249	3943488	5.4
	"Stomach"	"21020"	"Oregon"	"41"	242	4183538	4.6
	"Stomach"	"21020"	"Pennsylvania"	"42"	1058	12809107	6.2
	"Stomach"	"21020"	"Rhode Island"	"44"	93	1059338	6.9
	"Stomach"	"21020"	"South Carolina"	"45"	396	5091702	6.1
	"Stomach"	"21020"	"South Dakota"	"46"	47	879386	4.5
	"Stomach"	"21020"	"Tennessee"	"47"	445	6778180	5.4
	"Stomach"	"21020"	"Texas"	"48"	1868	28624564	6.5
	"Stomach"	"21020"	"Utah"	"49"	134	3155153	4.9
	"Stomach"	"21020"	"Vermont"	"50"	39	624802	4.3
	"Stomach"	"21020"	"Virginia"	"51"	549	8510920	5.4
	"Stomach"	"21020"	"Washington"	"53"	482	7526793	5.4
	"Stomach"	"21020"	"West Virginia"	"54"	117	1805953	4.5
	"Stomach"	"21020"	"Wisconsin"	"55"	447	5809319	6.0
	"Stomach"	"21020"	"Wyoming"	"56"	33	579054	4.8
	"Small Intestine"	"21030"	"Alabama"	"01"	159	4891628	2.8
	"Small Intestine"	"21030"	"Arizona"	"04"	167	7164228	1.9
	"Small Intestine"	"21030"	"Arkansas"	"05"	109	3012161	2.9
	"Small Intestine"	"21030"	"California"	"06"	859	39437463	2.0
	"Small Intestine"	"21030"	"Colorado"	"08"	159	5697155	2.5
	"Small Intestine"	"21030"	"Connecticut"	"09"	117	3574561	2.6
	"Small Intestine"	"21030"	"Delaware"	"10"	33	966985	2.7
	"Small Intestine"	"21030"	"Florida"	"12"	691	21254926	2.3
	"Small Intestine"	"21030"	"Georgia"	"13"	332	10519389	2.8
	"Small Intestine"	"21030"	"Hawaii"	"15"	33	1423102	1.7
	"Small Intestine"	"21030"	"Idaho"	"16"	61	1752074	2.9
	"Small Intestine"	"21030"	"Illinois"	"17"	446	12724685	2.9
	"Small Intestine"	"21030"	"Indiana"	"18"	221	6698481	2.8
	"Small Intestine"	"21030"	"Iowa"	"19"	124	3149900	3.2
	"Small Intestine"	"21030"	"Kansas"	"20"	94	2912748	2.7
	"Small Intestine"	"21030"	"Kentucky"	"21"	176	4464273	3.2
	"Small Intestine"	"21030"	"Louisiana"	"22"	172	4664450	3.1
	"Small Intestine"	"21030"	"Maine"	"23"	56	1340123	2.9
	"Small Intestine"	"21030"	"Maryland"	"24"	208	6042153	2.8
	"Small Intestine"	"21030"	"Massachusetts"	"25"	195	6885720	2.3
	"Small Intestine"	"21030"	"Michigan"	"26"	347	9987286	2.8
	"Small Intestine"	"21030"	"Minnesota"	"27"	180	5608762	2.7
	"Small Intestine"	"21030"	"Mississippi"	"28"	110	2982879	3.2
	"Small Intestine"	"21030"	"Missouri"	"29"	193	6125986	2.6
	"Small Intestine"	"21030"	"Montana"	"30"	30	1061818	2.2
	"Small Intestine"	"21030"	"Nebraska"	"31"	44	1925512	1.9
	"Small Intestine"	"21030"	"New Hampshire"	"33"	44	1355064	2.5
	"Small Intestine"	"21030"	"New Jersey"	"34"	311	8891730	2.8
	"Small Intestine"	"21030"	"New Mexico"	"35"	40	2093754	1.5
	"Small Intestine"	"21030"	"New York"	"36"	649	19544098	2.7
	"Small Intestine"	"21030"	"North Carolina"	"37"	421	10391358	3.3
	"Small Intestine"	"21030"	"North Dakota"	"38"	22	760062	2.6
	"Small Intestine"	"21030"	"Ohio"	"39"	403	11680892	2.7
	"Small Intestine"	"21030"	"Oklahoma"	"40"	115	3943488	2.4
	"Small Intestine"	"21030"	"Oregon"	"41"	125	4183538	2.4
	"Small Intestine"	"21030"	"Pennsylvania"	"42"	450	12809107	2.7
	"Small Intestine"	"21030"	"Rhode Island"	"44"	39	1059338	3.0
	"Small Intestine"	"21030"	"South Carolina"	"45"	202	5091702	3.2
	"Small Intestine"	"21030"	"South Dakota"	"46"	41	879386	3.9
	"Small Intestine"	"21030"	"Tennessee"	"47"	259	6778180	3.1
	"Small Intestine"	"21030"	"Texas"	"48"	731	28624564	2.5
	"Small Intestine"	"21030"	"Utah"	"49"	82	3155153	3.0
	"Small Intestine"	"21030"	"Vermont"	"50"	17	624802	1.9
	"Small Intestine"	"21030"	"Virginia"	"51"	299	8510920	3.0
	"Small Intestine"	"21030"	"Washington"	"53"	181	7526793	2.1
	"Small Intestine"	"21030"	"West Virginia"	"54"	68	1805953	2.9
	"Small Intestine"	"21030"	"Wisconsin"	"55"	206	5809319	2.9
	"Small Intestine"	"21030"	"Wyoming"	"56"	18	579054	2.6
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	2466	4891628	40.7
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	295	736624	40.5
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	2776	7164228	31.7
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	1626	3012161	43.3
	"Colon and Rectum"	"21041-21052"	"California"	"06"	14904	39437463	33.9
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	1933	5697155	31.3
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	1609	3574561	35.0
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	443	966985	35.1
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	257	704147	38.3
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	10456	21254926	35.0
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	4580	10519389	39.7
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	671	1423102	36.8
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	717	1752074	36.6
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	6178	12724685	40.9
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	3186	6698481	40.4
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	1586	3149900	40.9
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	1342	2912748	40.0
	"Colon and Rectum"	"21041-21052"	"Kentucky"	"21"	2608	4464273	48.2
	"Colon and Rectum"	"21041-21052"	"Louisiana"	"22"	2418	4664450	44.6
	"Colon and Rectum"	"21041-21052"	"Maine"	"23"	652	1340123	35.1
	"Colon and Rectum"	"21041-21052"	"Maryland"	"24"	2600	6042153	36.4
	"Colon and Rectum"	"21041-21052"	"Massachusetts"	"25"	2731	6885720	32.4
	"Colon and Rectum"	"21041-21052"	"Michigan"	"26"	4434	9987286	35.4
	"Colon and Rectum"	"21041-21052"	"Minnesota"	"27"	2451	5608762	36.9
	"Colon and Rectum"	"21041-21052"	"Mississippi"	"28"	1775	2982879	49.7
	"Colon and Rectum"	"21041-21052"	"Missouri"	"29"	3029	6125986	39.8
	"Colon and Rectum"	"21041-21052"	"Montana"	"30"	478	1061818	35.0
	"Colon and Rectum"	"21041-21052"	"Nebraska"	"31"	948	1925512	42.4
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	636	1355064	36.5
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	4173	8891730	37.6
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	865	2093754	34.0
	"Colon and Rectum"	"21041-21052"	"New York"	"36"	8805	19544098	36.6
	"Colon and Rectum"	"21041-21052"	"North Carolina"	"37"	4492	10391358	36.0
	"Colon and Rectum"	"21041-21052"	"North Dakota"	"38"	322	760062	37.1
	"Colon and Rectum"	"21041-21052"	"Ohio"	"39"	5959	11680892	40.9
	"Colon and Rectum"	"21041-21052"	"Oklahoma"	"40"	1862	3943488	40.7
	"Colon and Rectum"	"21041-21052"	"Oregon"	"41"	1667	4183538	32.2
	"Colon and Rectum"	"21041-21052"	"Pennsylvania"	"42"	6401	12809107	37.8
	"Colon and Rectum"	"21041-21052"	"Rhode Island"	"44"	473	1059338	34.9
	"Colon and Rectum"	"21041-21052"	"South Carolina"	"45"	2296	5091702	36.3
	"Colon and Rectum"	"21041-21052"	"South Dakota"	"46"	415	879386	39.3
	"Colon and Rectum"	"21041-21052"	"Tennessee"	"47"	3259	6778180	39.9
	"Colon and Rectum"	"21041-21052"	"Texas"	"48"	11314	28624564	38.9
	"Colon and Rectum"	"21041-21052"	"Utah"	"49"	818	3155153	29.4
	"Colon and Rectum"	"21041-21052"	"Vermont"	"50"	291	624802	35.3
	"Colon and Rectum"	"21041-21052"	"Virginia"	"51"	3448	8510920	34.4
	"Colon and Rectum"	"21041-21052"	"Washington"	"53"	2921	7526793	34.2
	"Colon and Rectum"	"21041-21052"	"West Virginia"	"54"	1120	1805953	45.6
	"Colon and Rectum"	"21041-21052"	"Wisconsin"	"55"	2538	5809319	35.4
